Bigg Reaction ID,Reaction Name,Unnamed: 2,Metabolite,BiGG Metabolite ID,Metabolite Name
EX_10fthf_e,10-Formyltetrahydrofolate exchange,0,10fthf_e,10fthf_e,10-Formyltetrahydrofolate
EX_10fthf5glu_e,10-formyltetrahydrofolate-[Glu](5) exchange,0,10fthf5glu_e,10fthf5glu_e,10-formyltetrahydrofolate-[Glu](5)
EX_10fthf6glu_e,10-formyltetrahydrofolate-[Glu](6) exchange,0,10fthf6glu_e,10fthf6glu_e,10-formyltetrahydrofolate-[Glu](6)
EX_10fthf7glu_e,10-formyltetrahydrofolate-[Glu](7) exchange,0,10fthf7glu_e,10fthf7glu_e,10-formyltetrahydrofolate-[Glu](7)
EX_11_cis_retfa_e,Fatty acid 11-cis-retinol exchange,0,11_cis_retfa_e,11_cis_retfa_e,Fatty acid 11-cis-retinol
EX_13_cis_retnglc_e,13-cis-retinoyl glucuronide exchange,0,13_cis_retnglc_e,13_cis_retnglc_e,13-cis-retinoyl glucuronide
EX_1glyc_hs_e,1 acyl phosphoglycerol exchange,0,1glyc_hs_e,1glyc_hs_e,1 acyl phosphoglycerol
EX_2425dhvitd2_e,"24R,25-Dihyoxyvitamin D2 exchange",0,2425dhvitd2_e,2425dhvitd2_e,"24R,25-Dihyoxyvitamin D2"
EX_2425dhvitd3_e,"24R,25-Dihydroxyvitamin D3 exchange",0,2425dhvitd3_e,2425dhvitd3_e,"24R,25-Dihydroxyvitamin D3"
EX_24nph_e,"2,4 dihydroxy nitrophenol exchange",0,24nph_e,24nph_e,"2,4 dihydroxy nitrophenol"
EX_25hvitd2_e,25-Hydroxyvitamin D2 exchange,0,25hvitd2_e,25hvitd2_e,25-Hydroxyvitamin D2
EX_25hvitd3_e,25-Hydroxyvitamin D3 exchange,0,25hvitd3_e,25hvitd3_e,25-Hydroxyvitamin D3
EX_2hb_e,2 Hydroxybutyrate exchange,0,2hb_e,2hb_e,2 Hydroxybutyrate C4H7O3
EX_2mcit_e,2-Methylcitrate exchange,0,2mcit_e,2mcit_e,2-Methylcitrate
EX_34dhoxpeg_e,"3,4-Dihydroxyphenylethyleneglycol exchange",0,34dhoxpeg_e,34dhoxpeg_e,"3,4-Dihydroxyphenylethyleneglycol"
EX_34dhphe_e,"3,4-Dihydroxy-L-phenylalanine exchange",0,34dhphe_e,34dhphe_e,"3,4-Dihydroxy-L-phenylalanine"
EX_35cgmp_e,"3,5-Cyclic GMP exchange",0,35cgmp_e,35cgmp_e,"3,5-Cyclic GMP"
EX_3aib_e,L-3-Amino-isobutanoate exchange,0,3aib_e,3aib_e,L-3-Amino-isobutanoate
EX_3aib__D_e,D-3-Amino-isobutanoate exchange,0,3aib__D_e,3aib__D_e,D-3-Amino-isobutanoate
EX_3mlda_e,3-Methylimidazoleacetic acid exchange,0,3mlda_e,3mlda_e,3-Methylimidazoleacetic acid
EX_4hdebrisoquine_e,4 hydroxy debrisoquine exchange,0,4hdebrisoquine_e,4hdebrisoquine_e,4hdebrisoquine c
EX_4hphac_e,4 hydroxyphenylacetate exchange,0,4hphac_e,4hphac_e,4-Hydroxyphenylacetate
EX_4mptnl_e,4-methylpentanal Exchange,0,4mptnl_e,4mptnl_e,4-Methylpentanal
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,0,4mtolbutamide_e,4mtolbutamide_e,4mtolbutamide c
EX_4nph_e,4-Nitrophenol exchange,0,4nph_e,4nph_e,4-Nitrophenol
EX_4nphsf_e,4-Nitrophenyl sulfate exchange,0,4nphsf_e,4nphsf_e,4-Nitrophenyl sulfate
EX_4pyrdx_e,4-Pyridoxate exchange,0,4pyrdx_e,4pyrdx_e,4-Pyridoxate
EX_5adtststerone_e,5alpha-Dihydrotestosterone exchange,-1000,5adtststerone_e,5adtststerone_e,5alpha-Dihydrotestosterone
EX_5adtststeroneglc_e,5alpha-Dihydrotestosterone glucuronide exchange,0,5adtststeroneglc_e,5adtststeroneglc_e,5alpha-Dihydrotestosterone glucuronide
EX_5adtststerones_e,5alpha-Dihydrotestosterone sulfate exchange,0,5adtststerones_e,5adtststerones_e,5alpha-Dihydrotestosterone sulfate
EX_5dhf_e,Pentaglutamyl folate (DHF) exchange,0,5dhf_e,5dhf_e,Pentaglutamyl folate (DHF)
EX_5fthf_e,5-Formyltetrahydrofolate exchange,0,5fthf_e,5fthf_e,5-Formyltetrahydrofolate
EX_5homeprazole_e,5 hydroxy omeprazole exchange,0,5homeprazole_e,5homeprazole_e,5homeprazole c
EX_5htrp_e,5-Hydroxy-L-tryptophan exchange,0,5htrp_e,5htrp_e,5-Hydroxy-L-tryptophan
EX_5mthf_e,5-Methyltetrahydrofolate exchange,0,5mthf_e,5mthf_e,5-Methyltetrahydrofolate
EX_5thf_e,Pentaglutamyl folate (THF) exchange,0,5thf_e,5thf_e,Pentaglutamyl folate (THF)
EX_6dhf_e,Haxglutamyl folate (DHF) exchange,0,6dhf_e,6dhf_e,Haxglutamyl folate (DHF)
EX_6htststerone_e,6 beta hydroxy testosterone exchange,0,6htststerone_e,6htststerone_e,6 beta hydroxy testosterone
EX_6thf_e,Hexaglutamyl folate  (THF) exchange,0,6thf_e,6thf_e,Hexaglutamyl folate  (THF)
EX_7dhf_e,Heptaglutamyl folate (DHF) exchange,0,7dhf_e,7dhf_e,Heptaglutamyl folate (DHF)
EX_7thf_e,Heptaglutamyl folate (THF) exchange,0,7thf_e,7thf_e,Heptaglutamyl folate (THF)
EX_9_cis_retfa_e,Fatty acid 9-cis-retinol exchange,0,9_cis_retfa_e,9_cis_retfa_e,Fatty acid 9-cis-retinol
EX_abt_e,L Arabinitol exchange,0,abt_e,abt_e,L Arabinitol C5H12O5
EX_acetone_e,Acetone exchange,0,acetone_e,acetone_e,Acetone
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,0,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,0,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb
EX_ach_e,Acetylcholine exchange,0,ach_e,ach_e,Acetylcholine
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",0,acn13acngalgbside_hs_e,acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens)"
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",0,acn23acngalgbside_hs_e,acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens)"
EX_acnacngal14acglcgalgluside_hs_e,"3,8-LD1 exchange",0,acnacngal14acglcgalgluside_hs_e,acnacngal14acglcgalgluside_hs_e,"3,8-LD1"
EX_acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens) exchange,0,acnacngalgbside_hs_e,acnacngalgbside_hs_e,Disialyl galactosylgloboside (homo sapiens)
EX_acngalacglcgal14acglcgalgluside_hs_e,VI3NeuAc-nLc6Cer exchange,0,acngalacglcgal14acglcgalgluside_hs_e,acngalacglcgal14acglcgalgluside_hs_e,VI3NeuAc-nLc6Cer
EX_adp_e,Adp exchange,0,adp_e,adp_e,ADP C10H12N5O10P2
EX_adprbp_e,ADPribose 2-phosphate exchange,0,adprbp_e,adprbp_e,ADPribose 2-phosphate
EX_adrn_e,Adrenic acid exchange,0,adrn_e,adrn_e,Adrenic acid
EX_adrnl_e,Adrenaline exchange,0,adrnl_e,adrnl_e,Adrenaline
EX_aflatoxin_e,Aflatoxin B1 exchange,0,aflatoxin_e,aflatoxin_e,Aflatoxin c
EX_ahandrostanglc_e,Etiocholan-3alpha-ol-17-one 3-glucuronide exchange,0,ahandrostanglc_e,ahandrostanglc_e,Etiocholan-3alpha-ol-17-one 3-glucuronide
EX_ak2lgchol_hs_e,1-alkyl 2-lysoglycerol 3-phosphocholine exchange,0,ak2lgchol_hs_e,ak2lgchol_hs_e,1-alkyl 2-lysoglycerol 3-phosphocholine
EX_ala_B_e,Beta-Alanine exchange,0,ala_B_e,ala_B_e,Beta-Alanine
EX_ala__D_e,D-Alanine exchange,0,ala__D_e,ala__D_e,D-Alanine
EX_aldstrn_e,Aldosterone exchange,0,aldstrn_e,aldstrn_e,Aldstrn c
EX_amp_e,AMP exchange,0,amp_e,amp_e,AMP C10H12N5O7P
EX_andrstrn_e,Androsterone exchange,0,andrstrn_e,andrstrn_e,Andrstrn c
EX_andrstrnglc_e,Androsterone glucuronide exchange,0,andrstrnglc_e,andrstrnglc_e,Androsterone glucuronide
EX_antipyrene_e,Antipyrene exchange,0,antipyrene_e,antipyrene_e,Antipyrene c
EX_apnnox_e,Alpha-Pinene-oxide exchange,0,apnnox_e,apnnox_e,Alpha-Pinene-oxide
EX_appnn_e,(+)-alpha-Pinene exchange,0,appnn_e,appnn_e,(+)-alpha-Pinene
EX_aprgstrn_e,20alpha-Hydroxyprogesterone exchange,0,aprgstrn_e,aprgstrn_e,20alpha-Hydroxyprogesterone
EX_aqcobal_e,Aquacob(III)alamin exchange,0,aqcobal_e,aqcobal_e,Aquacob(III)alamin
EX_arach_e,Arachidic acid exchange,0,arach_e,arach_e,Arachidic acid
EX_arachd_e,NC20:4 exchange,0,arachd_e,arachd_e,Arachidonic acid
EX_ascb__L_e,L-Ascorbate exchange,0,ascb__L_e,ascb__L_e,L-Ascorbate
EX_asp__D_e,D-Aspartate exchange,0,asp__D_e,asp__D_e,D-Aspartate
EX_atp_e,EX atp LPAREN e RPAREN ,0,atp_e,atp_e,ATP C10H12N5O13P3
EX_avite1_e,Alpha-Tocopherol exchange,0,avite1_e,avite1_e,Alpha-Tocopherol
EX_avite2_e,Alpha-Tocotrienol exchange,0,avite2_e,avite2_e,Alpha-Tocotrienol
EX_bhb_e,(R)-3-Hydroxybutanoate transport via H+ symport,0,bhb_e,bhb_e,(R)-3-Hydroxybutanoate
EX_bildglcur_e,Bilirubin beta-diglucuronide exchange,0,bildglcur_e,bildglcur_e,Bilirubin beta-diglucuronide
EX_bilglcur_e,Bilirubin monoglucuronide exchange,0,bilglcur_e,bilglcur_e,Bilirubin monoglucuronide
EX_bilirub_e,Bilirubin exchange,0,bilirub_e,bilirub_e,Bilirubin cytosol
EX_biocyt_e,Biocytin exchange,0,biocyt_e,biocyt_e,Biocyt c
EX_bvite_e,Beta-tocopherol exchange,0,bvite_e,bvite_e,Beta-Tocopherol
EX_camp_e,CAMP exchange,0,camp_e,camp_e,CAMP C10H11N5O6P
EX_caro_e,Beta-Carotene exchange,0,caro_e,caro_e,Beta-Carotene
EX_carveol_e,(E)-carveol exchange,0,carveol_e,carveol_e,(-)-trans-carveol
EX_chol_e,Choline exchange,0,chol_e,chol_e,Choline C5H14NO
EX_cholate_e,Cholate exchange,0,cholate_e,cholate_e,Cholate c
EX_chsterol_e,Cholesterol exchange,0,chsterol_e,chsterol_e,Chsterol c
EX_chtn_e,Chitin exchange,0,chtn_e,chtn_e,Chtn c
EX_clpnd_e,Clupanodonic acid (docosapentaenoic (n-3)) exchange,0,clpnd_e,clpnd_e,Clupanodonic acid
EX_cmp_e,CMP exchange,0,cmp_e,cmp_e,CMP C9H12N3O8P
EX_co_e,EX co LPAREN e RPAREN ,0,co_e,co_e,Carbon monoxide
EX_coumarin_e,Coumarin exchange,0,coumarin_e,coumarin_e,Coumarin; 2H-1-Benzopyran-2-one
EX_creat_e,Creatine exchange,0,creat_e,creat_e,Creatine cytosol
EX_crmp_hs_e,Ceramide 1-phosphate exchange,0,crmp_hs_e,crmp_hs_e,Ceramide 1-phosphate
EX_crn_e,L-Carnitine exchange,0,crn_e,crn_e,L-Carnitine
EX_crtsl_e,Cortisol Exchange,0,crtsl_e,crtsl_e,Crtsl c
EX_crtstrn_e,Corticosterone Exchange,0,crtstrn_e,crtstrn_e,Corticosterone
EX_crvnc_e,NC22:6 exchange,0,crvnc_e,crvnc_e,"Cervonic acid, C22:6 n-3"
EX_cspg_a_e,Chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan exchange,0,cspg_a_e,cspg_a_e,Chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan
EX_cspg_b_e,Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan exchange,0,cspg_b_e,cspg_b_e,Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan
EX_cspg_c_e,Chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan exchange,0,cspg_c_e,cspg_c_e,Chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan
EX_cspg_d_e,Chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan exchange,0,cspg_d_e,cspg_d_e,Chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan
EX_cspg_e_e,"Chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan exchange",0,cspg_e_e,cspg_e_e,"Chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan"
EX_cyan_e,Hydrogen cyanide exchange,-1000,cyan_e,cyan_e,Hydrogen cyanide
EX_dag_hs_e,Diacylglycerol (homo sapiens) exchange,-1000,dag_hs_e,dag_hs_e,Diacylglycerol (homo sapiens)
EX_dcsptn1_e,"Docosa-4,7,10,13,16-pentaenoic acid (n-6) exchange",0,dcsptn1_e,dcsptn1_e,"Docosa-4,7,10,13,16-pentaenoic acid (n-6)"
EX_debrisoquine_e,EX debrisoquine e,0,debrisoquine_e,debrisoquine_e,Debrisoquine c
EX_dgchol_e,Chenodeoxyglycocholate exchange,0,dgchol_e,dgchol_e,Chenodeoxyglycocholate
EX_dhdascb_e,Dehydroascorbate exchange,0,dhdascb_e,dhdascb_e,Dehydroascorbate
EX_dheas_e,Dehydroepiandrosterone sulfate exchange,0,dheas_e,dheas_e,Dehydroepiandrosterone sulfate
EX_dhf_e,"7,8-Dihydrofolate exchange",0,dhf_e,dhf_e,"7,8-Dihydrofolate"
EX_digalsgalside_hs_e,Digalactosylceramidesulfate exchange,0,digalsgalside_hs_e,digalsgalside_hs_e,Digalactosylceramidesulfate
EX_dlnlcg_e,Dihomo-gamma-linolenic acid (n-6) exchange,0,dlnlcg_e,dlnlcg_e,Dihomo-gamma-linolenic acid (n-6)
EX_dmantipyrine_e,Demethylated antipyrine exchange,0,dmantipyrine_e,dmantipyrine_e,Dmantipyrine c
EX_dmhptcrn_e,"2,6 dimethylheptanoyl carnitine exchange",0,dmhptcrn_e,dmhptcrn_e,"2,6 dimethylheptanoyl carnitine"
EX_dopa_e,Dopamine exchange,0,dopa_e,dopa_e,Dopamine
EX_dopasf_e,Dopamine 3-O-sulfate exchange,0,dopasf_e,dopasf_e,Dopamine 3-O-sulfate
EX_eaflatoxin_e,"8,9 epxoy aflatoxin B1 exchange",0,eaflatoxin_e,eaflatoxin_e,"8,9 epxoy aflatoxin B1"
EX_ebastine_e,Ebastine exchange,0,ebastine_e,ebastine_e,Ebastine c
EX_ebastineoh_e,Hydroxylated ebastine exchange,0,ebastineoh_e,ebastineoh_e,Hydroxylated ebastine
EX_eicostet_e,Eicosatetranoic acid exchange,0,eicostet_e,eicostet_e,Eicosatetranoic acid
EX_elaid_e,Elaidic acid exchange,0,elaid_e,elaid_e,Elaidic acid
EX_estradiol_e,Estradiol exchange,0,estradiol_e,estradiol_e,Estradiol c
EX_estradiolglc_e,Estradiol glucuronide exchange,0,estradiolglc_e,estradiolglc_e,17beta-estradiol 3-glucosiduronic acid
EX_estriolglc_e,16-Glucuronide-estriol exchange,0,estriolglc_e,estriolglc_e,16-Glucuronide-estriol
EX_estroneglc_e,Estrone glucuronide exchange,0,estroneglc_e,estroneglc_e,Estrone 3-glucosiduronic acid
EX_estrones_e,Estrone 3-sulfate exchange,0,estrones_e,estrones_e,Estrone 3-sulfate
EX_fuc13galacglcgal14acglcgalgluside_hs_e,III3Fuc-nLc6Cer exchange,0,fuc13galacglcgal14acglcgalgluside_hs_e,fuc13galacglcgal14acglcgalgluside_hs_e,III3Fuc-nLc6Cer
EX_fuc14galacglcgalgluside_hs_e,Lea glycolipid exchange,0,fuc14galacglcgalgluside_hs_e,fuc14galacglcgalgluside_hs_e,Lea glycolipid
EX_fucacgalfucgalacglcgalgluside_hs_e,(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange,0,fucacgalfucgalacglcgalgluside_hs_e,fucacgalfucgalacglcgalgluside_hs_e,(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
EX_fucacngal14acglcgalgluside_hs_e,"IV3-a-NeuAc,III3-a-Fuc-nLc4Cer exchange",0,fucacngal14acglcgalgluside_hs_e,fucacngal14acglcgalgluside_hs_e,"IV3-a-NeuAc,III3-a-Fuc-nLc4Cer"
EX_fucacngalacglcgalgluside_hs_e,"IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer exchange",0,fucacngalacglcgalgluside_hs_e,fucacngalacglcgalgluside_hs_e,"IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer"
EX_fucfuc12gal14acglcgalgluside_hs_e,Ley glycolipid exchange,-1000,fucfuc12gal14acglcgalgluside_hs_e,fucfuc12gal14acglcgalgluside_hs_e,Ley glycolipid
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,"V3Fuc,III3Fuc-nLc6Cer exchange",-100,fucfuc132galacglcgal14acglcgalgluside_hs_e,fucfuc132galacglcgal14acglcgalgluside_hs_e,"V3Fuc,III3Fuc-nLc6Cer"
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 exchange,0,fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 exchange,-100,fucfucfucgalacglcgal14acglcgalgluside_hs_e,fucfucfucgalacglcgal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1
EX_fucfucgalacglcgalgluside_hs_e,Leb glycolipid exchange,-100,fucfucgalacglcgalgluside_hs_e,fucfucgalacglcgalgluside_hs_e,Leb glycolipid
EX_fucgal14acglcgalgluside_hs_e,Lacto-N-fucopentaosyl III ceramide exchange,-100,fucgal14acglcgalgluside_hs_e,fucgal14acglcgalgluside_hs_e,Lacto-N-fucopentaosyl III ceramide
EX_fucgalfucgalacglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange,0,fucgalfucgalacglcgalgluside_hs_e,fucgalfucgalacglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
EX_fucgalgbside_hs_e,Fucosyl galactosylgloboside (homo sapiens) exchange,0,fucgalgbside_hs_e,fucgalgbside_hs_e,Fucosyl galactosylgloboside (homo sapiens)
EX_fuc__L_e,L-Fucose exchange,0,fuc__L_e,fuc__L_e,L-Fucose
EX_galacglcgalgbside_hs_e,Gal-GlcNAc-Gal globoside (homo sapiens) exchange,-1000,galacglcgalgbside_hs_e,galacglcgalgbside_hs_e,Gal-GlcNAc-Gal globoside (homo sapiens)
EX_galfuc12gal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1 exchange,-1000,galfuc12gal14acglcgalgluside_hs_e,galfuc12gal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
EX_galfucgalacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1 exchange,0,galfucgalacglcgal14acglcgalgluside_hs_e,galfucgalacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 exchange,0,galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
EX_galgalgalthcrm_hs_e,Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens) exchange,0,galgalgalthcrm_hs_e,galgalgalthcrm_hs_e,Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens)
EX_gbside_hs_e,Globoside (homo sapiens) exchange,0,gbside_hs_e,gbside_hs_e,Globoside (homo sapiens)
EX_gchola_e,Glycocholate exchange,0,gchola_e,gchola_e,Glycocholate
EX_gd1b2_hs_e,GD1beta (homo sapiens) exchange,0,gd1b2_hs_e,gd1b2_hs_e,GD1beta (homo sapiens)
EX_gd1c_hs_e,GD1c (homo sapiens) exchange,-100,gd1c_hs_e,gd1c_hs_e,GD1c (homo sapiens)
EX_gdp_e,GDP exchange,0,gdp_e,gdp_e,GDP C10H12N5O11P2
EX_gluala_e,5-L-Glutamyl-L-alanine exchange,0,gluala_e,gluala_e,5 L Glutamyl L alanine C8H13N2O5
EX_glyc__S_e,(S)-Glycerate exchange,-1000,glyc__S_e,glyc__S_e,(S)-Glycerate
EX_glygn2_e,"Glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",-1000,glygn2_e,glygn2_e,"Glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})"
EX_glygn4_e,"Glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]}) exchange",-1000,glygn4_e,glygn4_e,"Glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})"
EX_glygn5_e,"Glycogen, structure 5 (glycogenin-2[1,4-Glc]) exchange",-1000,glygn5_e,glygn5_e,"Glycogen, structure 5 (glycogenin-2[1,4-Glc])"
EX_gmp_e,GMP exchange,-1000,gmp_e,gmp_e,GMP C10H12N5O8P
EX_gp1c_hs_e,GP1c (homo sapiens) exchange,-1000,gp1c_hs_e,gp1c_hs_e,GP1c (homo sapiens)
EX_gp1calpha_hs_e,GP1c alpha  (homo sapiens) exchange,-1000,gp1calpha_hs_e,gp1calpha_hs_e,GP1c alpha  (homo sapiens)
EX_gq1b_hs_e,GQ1b (homo sapiens) exchange,0,gq1b_hs_e,gq1b_hs_e,GQ1b (homo sapiens)
EX_gq1balpha_hs_e,GQ1balpha (homo sapiens) exchange,0,gq1balpha_hs_e,gq1balpha_hs_e,GQ1balpha (homo sapiens)
EX_gsn_e,Guanosine exchange,-1000,gsn_e,gsn_e,Guanosine
EX_gt1a_hs_e,GT1a (homo sapiens) exchange,-100,gt1a_hs_e,gt1a_hs_e,GT1a (homo sapiens)
EX_gthox_e,Oxidized glutathione exchange,-1000,gthox_e,gthox_e,Oxidized glutathione
EX_gthrd_e,Reduced glutathione exchange,0,gthrd_e,gthrd_e,Reduced glutathione
EX_gtp_e,GTP exchange,0,gtp_e,gtp_e,GTP C10H12N5O14P3
EX_h2o2_e,Hydrogen peroxide exchange,-100,h2o2_e,h2o2_e,Hydrogen peroxide
EX_ha_e,Hyaluronan exchange,-100,ha_e,ha_e,Hyaluronan
EX_ha_pre1_e,"Hyaluronan biosynthesis, precursor 1 exchange",-1000,ha_pre1_e,ha_pre1_e,"Hyaluronan biosynthesis, precursor 1"
EX_hco3_e,EX hco3 LPAREN e RPAREN ,-100,hco3_e,hco3_e,Bicarbonate
EX_hcoumarin_e,Hydroxy coumarin exchange,-100,hcoumarin_e,hcoumarin_e,Umbelliferone; 7-Hydroxy-2H-1-Benzopyran-2-one
EX_hdca_e,Hexadecanoate (n-C16:0) exchange,-1000,hdca_e,hdca_e,Hexadecanoate (n-C16:0)
EX_hdcea_e,Hexadecenoate (n-C16:1) exchange,-100,hdcea_e,hdcea_e,Hexadecenoate (n-C16:1)
EX_hestratriol_e,"4,17 dihydroxy estradiol exchange",-1000,hestratriol_e,hestratriol_e,"4,17 dihydroxy estradiol"
EX_hexc_e,Hexacosanoate  n C260  exchange,0,hexc_e,hexc_e,Hexacosanoate  n C260  C26H51O2
EX_hista_e,Histamine exchange,0,hista_e,hista_e,Histamine extracellular
EX_hom__L_e,L-Homoserine exchange,-1000,hom__L_e,hom__L_e,L-Homoserine
EX_hpdca_e,Heptadecanoate exchange,-1000,hpdca_e,hpdca_e,Heptadecanoate  C170  C17H33O2
EX_hspg_e,Heparan sulfate proteoglycan exchange,-1000,hspg_e,hspg_e,Heparan sulfate proteoglycan
EX_htaxol_e,Hydroxylated taxol exchange,-1000,htaxol_e,htaxol_e,Hydroxylated taxol
EX_i_e,Iodide exchange,-1000,i_e,i_e,I c
EX_idp_e,IDP exchange,0,idp_e,idp_e,IDP C10H11N4O11P2
EX_imp_e,IMP exchange,0,imp_e,imp_e,IMP C10H11N4O8P
EX_inost_e,Myo-Inositol exchange,0,inost_e,inost_e,Myo-Inositol
EX_ksi_e,Keratan sulfate I exchange,0,ksi_e,ksi_e,Keratan sulfate I
EX_ksi_deg1_e,"Keratan sulfate I, degradation product 1 exchange",0,ksi_deg1_e,ksi_deg1_e,"Keratan sulfate I, degradation product 1"
EX_ksii_core2_e,Keratan sulfate II (core 2-linked) exchange,0,ksii_core2_e,ksii_core2_e,Keratan sulfate II (core 2-linked)
EX_ksii_core4_e,Keratan sulfate II (core 4-linked) exchange,0,ksii_core4_e,ksii_core4_e,Keratan sulfate II (core 4-linked)
EX_lac__D_e,D-lactate exchange,-100,lac__D_e,lac__D_e,D-Lactate
EX_cysi__L_e,L Cystine exchange,0,cysi__L_e,cysi__L_e,L Cystine C6H12N2O4S2
EX_leuktrA4_e,Leukotriene A4 exchange,0,leuktrA4_e,leuktrA4_e,Leukotriene A4 cytosol
EX_leuktrB4_e,Leukotriene B4 exchange,0,leuktrB4_e,leuktrB4_e,Leukotriene B4(1-)
EX_leuktrC4_e,Leukotriene C4 exchange,-100,leuktrC4_e,leuktrC4_e,Leukotriene C4 ER
EX_leuktrD4_e,Leukotriene D4 exchange,0,leuktrD4_e,leuktrD4_e,Leukotriene D4 ER
EX_leuktrE4_e,Leukotriene E4 exchange,0,leuktrE4_e,leuktrE4_e,Leukotriene E4 cytosol
EX_leuktrF4_e,Leukotriene F4 exchange,0,leuktrF4_e,leuktrF4_e,Leukotriene F4 cytosol
EX_lgnc_e,Lignoceric acid exchange,0,lgnc_e,lgnc_e,Lignoceric acid
EX_limnen_e,Limonene exchange,0,limnen_e,limnen_e,Limnen c
EX_lipoate_e,Lipoate exchange,0,lipoate_e,lipoate_e,Lipoate
EX_lneldc_e,Linoelaidic acid exchange,0,lneldc_e,lneldc_e,Linoelaidic acid (all trans C18:2)
EX_lnlc_e,Linoleic acid (all cis C18:2) exchange,0,lnlc_e,lnlc_e,Linoleic acid (all cis C18:2) n-6
EX_lnlnca_e,Alpha-Linolenic acid exchange,0,lnlnca_e,lnlnca_e,"Alpha-Linolenic acid, C18:3, n-3"
EX_lnlncg_e,Gamma-linolenic acid exchange,0,lnlncg_e,lnlncg_e,Gamma-linolenic acid
EX_lpchol_hs_e,Lysophosphatidylcholine (homo sapiens) exchange,0,lpchol_hs_e,lpchol_hs_e,Lysophosphatidylcholine (homo sapiens)
